  Time(sec)     RMS      ENVELOPE
   64.1700  0.13030E-04  0.14226E-04
   64.1800  0.13266E-04  0.13266E-04
   64.1900  0.12966E-04  0.13885E-04
   64.2000  0.12190E-04  0.14504E-04
   64.2100  0.11244E-04  0.15123E-04
   64.2200  0.10647E-04  0.15742E-04
   64.2300  0.10921E-04  0.16361E-04
   64.2400  0.12203E-04  0.16980E-04
   64.2500  0.14140E-04  0.17599E-04
   64.2600  0.16223E-04  0.18218E-04
   64.2700  0.18068E-04  0.18837E-04
   64.2800  0.19505E-04  0.19455E-04
   64.2900  0.20517E-04  0.20074E-04
   64.3000  0.21128E-04  0.20693E-04
   64.3100  0.21312E-04  0.21312E-04
   64.3200  0.21018E-04  0.20969E-04
   64.3300  0.20226E-04  0.20626E-04
   64.3400  0.18971E-04  0.20282E-04
   64.3500  0.17348E-04  0.19939E-04
   64.3600  0.15502E-04  0.19595E-04
   64.3700  0.13587E-04  0.19252E-04
   64.3800  0.11684E-04  0.18908E-04
   64.3900  0.97908E-05  0.18565E-04
   64.4000  0.78976E-05  0.18221E-04
   64.4100  0.60539E-05  0.17878E-04
   64.4200  0.43597E-05  0.17535E-04
   64.4300  0.29553E-05  0.17191E-04
   64.4400  0.21988E-05  0.16848E-04
   64.4500  0.27207E-05  0.16504E-04
   64.4600  0.42490E-05  0.16161E-04
   64.4700  0.62254E-05  0.15817E-04
   64.4800  0.83365E-05  0.15474E-04
   64.4900  0.10325E-04  0.15130E-04
   64.5000  0.11974E-04  0.14787E-04
   64.5100  0.13134E-04  0.14443E-04
   64.5200  0.13734E-04  0.14100E-04
   64.5300  0.13756E-04  0.13756E-04
   64.5400  0.13238E-04  0.14162E-04
   64.5500  0.12271E-04  0.14568E-04
   64.5600  0.10989E-04  0.14974E-04
   64.5700  0.95103E-05  0.15379E-04
   64.5800  0.79007E-05  0.15785E-04
   64.5900  0.62197E-05  0.16191E-04
   64.6000  0.45934E-05  0.16597E-04
   64.6100  0.31732E-05  0.17002E-04
   64.6200  0.19878E-05  0.17408E-04
   64.6300  0.89249E-06  0.17814E-04
   64.6400  0.36738E-06  0.18219E-04
   64.6500  0.15285E-05  0.18625E-04
   64.6600  0.26898E-05  0.19031E-04
   64.6700  0.38130E-05  0.19437E-04
   64.6800  0.49879E-05  0.19842E-04
   64.6900  0.63387E-05  0.20248E-04
   64.7000  0.79666E-05  0.20654E-04
   64.7100  0.99067E-05  0.21059E-04
   64.7200  0.12109E-04  0.21465E-04
   64.7300  0.14448E-04  0.21871E-04
   64.7400  0.16771E-04  0.22277E-04
   64.7500  0.18959E-04  0.22682E-04
   64.7600  0.20929E-04  0.23088E-04
   64.7700  0.22582E-04  0.23494E-04
   64.7800  0.23775E-04  0.23900E-04
   64.7900  0.24305E-04  0.24305E-04
   64.8000  0.23952E-04  0.23527E-04
   64.8100  0.22571E-04  0.22748E-04
   64.8200  0.20176E-04  0.21970E-04
   64.8300  0.16945E-04  0.21192E-04
   64.8400  0.13152E-04  0.20414E-04
   64.8500  0.90884E-05  0.19635E-04
   64.8600  0.50897E-05  0.18857E-04
   64.8700  0.24132E-05  0.18079E-04
   64.8800  0.43842E-05  0.17301E-04
   64.8900  0.75365E-05  0.16522E-04
   64.9000  0.10211E-04  0.15744E-04
   64.9100  0.12107E-04  0.14966E-04
   64.9200  0.13154E-04  0.14188E-04
   64.9300  0.13409E-04  0.13409E-04
   64.9400  0.13014E-04  0.13748E-04
   64.9500  0.12159E-04  0.14087E-04
   64.9600  0.11044E-04  0.14426E-04
   64.9700  0.98458E-05  0.14765E-04
   64.9800  0.87025E-05  0.15104E-04
   64.9900  0.77766E-05  0.15443E-04
   65.0000  0.73662E-05  0.15782E-04
   65.0100  0.78534E-05  0.16120E-04
   65.0200  0.93204E-05  0.16459E-04
   65.0300  0.11402E-04  0.16798E-04
   65.0400  0.13599E-04  0.17137E-04
   65.0500  0.15544E-04  0.17476E-04
   65.0600  0.17058E-04  0.17815E-04
   65.0700  0.18102E-04  0.18154E-04
   65.0800  0.18729E-04  0.18492E-04
   65.0900  0.19054E-04  0.18831E-04
   65.1000  0.19170E-04  0.19170E-04
   65.1100  0.19047E-04  0.18973E-04
   65.1200  0.18534E-04  0.18776E-04
   65.1300  0.17496E-04  0.18579E-04
   65.1400  0.15959E-04  0.18382E-04
   65.1500  0.14169E-04  0.18185E-04
   65.1600  0.12507E-04  0.17988E-04
   65.1700  0.11399E-04  0.17790E-04
   65.1800  0.11187E-04  0.17593E-04
   65.1900  0.11908E-04  0.17396E-04
   65.2000  0.13242E-04  0.17199E-04
   65.2100  0.14727E-04  0.17002E-04
   65.2200  0.15947E-04  0.16805E-04
   65.2300  0.16608E-04  0.16608E-04
   65.2400  0.16576E-04  0.16182E-04
   65.2500  0.15886E-04  0.15756E-04
   65.2600  0.14721E-04  0.15330E-04
   65.2700  0.13353E-04  0.14904E-04
   65.2800  0.12073E-04  0.14478E-04
   65.2900  0.11112E-04  0.14052E-04
   65.3000  0.10538E-04  0.13627E-04
   65.3100  0.10234E-04  0.13201E-04
   65.3200  0.99926E-05  0.12775E-04
   65.3300  0.96305E-05  0.12349E-04
   65.3400  0.90181E-05  0.11923E-04
   65.3500  0.80953E-05  0.11497E-04
   65.3600  0.68951E-05  0.11071E-04
   65.3700  0.55343E-05  0.10646E-04
   65.3800  0.41883E-05  0.10220E-04
   65.3900  0.31703E-05  0.97938E-05
   65.4000  0.30198E-05  0.93679E-05
   65.4100  0.38125E-05  0.89420E-05
   65.4200  0.49519E-05  0.85162E-05
   65.4300  0.60139E-05  0.80903E-05
   65.4400  0.68098E-05  0.76644E-05
   65.4500  0.72385E-05  0.72385E-05
   65.4600  0.72225E-05  0.78111E-05
   65.4700  0.67270E-05  0.83837E-05
   65.4800  0.58298E-05  0.89562E-05
   65.4900  0.48462E-05  0.95288E-05
   65.5000  0.44610E-05  0.10101E-04
   65.5100  0.52360E-05  0.10674E-04
   65.5200  0.68221E-05  0.11247E-04
   65.5300  0.86610E-05  0.11819E-04
   65.5400  0.10458E-04  0.12392E-04
   65.5500  0.12064E-04  0.12964E-04
   65.5600  0.13391E-04  0.13537E-04
   65.5700  0.14389E-04  0.14109E-04
   65.5800  0.15018E-04  0.14682E-04
   65.5900  0.15255E-04  0.15255E-04
   65.6000  0.15136E-04  0.15238E-04
   65.6100  0.14739E-04  0.15221E-04
   65.6200  0.14135E-04  0.15205E-04
   65.6300  0.13358E-04  0.15188E-04
   65.6400  0.12423E-04  0.15172E-04
   65.6500  0.11359E-04  0.15155E-04
   65.6600  0.10227E-04  0.15139E-04
   65.6700  0.90767E-05  0.15122E-04
   65.6800  0.78972E-05  0.15105E-04
   65.6900  0.66266E-05  0.15089E-04
   65.7000  0.52033E-05  0.15072E-04
   65.7100  0.36070E-05  0.15056E-04
   65.7200  0.18728E-05  0.15039E-04
   65.7300  0.65145E-06  0.15023E-04
   65.7400  0.22849E-05  0.15006E-04
   65.7500  0.42733E-05  0.14989E-04
   65.7600  0.62356E-05  0.14973E-04
   65.7700  0.81316E-05  0.14956E-04
   65.7800  0.99362E-05  0.14940E-04
   65.7900  0.11594E-04  0.14923E-04
   65.8000  0.13012E-04  0.14907E-04
   65.8100  0.14089E-04  0.14890E-04
   65.8200  0.14734E-04  0.14873E-04
   65.8300  0.14857E-04  0.14857E-04
   65.8400  0.14391E-04  0.14786E-04
   65.8500  0.13350E-04  0.14715E-04
   65.8600  0.11833E-04  0.14645E-04
   65.8700  0.99740E-05  0.14574E-04
   65.8800  0.79835E-05  0.14503E-04
   65.8900  0.63427E-05  0.14433E-04
   65.9000  0.58722E-05  0.14362E-04
   65.9100  0.68670E-05  0.14291E-04
   65.9200  0.85919E-05  0.14221E-04
   65.9300  0.10374E-04  0.14150E-04
   65.9400  0.11900E-04  0.14079E-04
   65.9500  0.13012E-04  0.14008E-04
   65.9600  0.13651E-04  0.13938E-04
   65.9700  0.13867E-04  0.13867E-04
   65.9800  0.13779E-04  0.14478E-04
   65.9900  0.13530E-04  0.15089E-04
   66.0000  0.13323E-04  0.15699E-04
   66.0100  0.13429E-04  0.16310E-04
   66.0200  0.14032E-04  0.16921E-04
   66.0300  0.15111E-04  0.17531E-04
   66.0400  0.16493E-04  0.18142E-04
   66.0500  0.17960E-04  0.18753E-04
   66.0600  0.19296E-04  0.19364E-04
   66.0700  0.20322E-04  0.19974E-04
   66.0800  0.20950E-04  0.20585E-04
   66.0900  0.21196E-04  0.21196E-04
   66.1000  0.21098E-04  0.20858E-04
   66.1100  0.20637E-04  0.20521E-04
   66.1200  0.19735E-04  0.20183E-04
   66.1300  0.18306E-04  0.19845E-04
   66.1400  0.16304E-04  0.19508E-04
   66.1500  0.13745E-04  0.19170E-04
   66.1600  0.10686E-04  0.18832E-04
   66.1700  0.72192E-05  0.18495E-04
   66.1800  0.35183E-05  0.18157E-04
   66.1900  0.85466E-06  0.17819E-04
   66.2000  0.40758E-05  0.17482E-04
   66.2100  0.73489E-05  0.17144E-04
   66.2200  0.10192E-04  0.16806E-04
   66.2300  0.12487E-04  0.16469E-04
   66.2400  0.14140E-04  0.16131E-04
   66.2500  0.15115E-04  0.15793E-04
   66.2600  0.15456E-04  0.15456E-04
   66.2700  0.15280E-04  0.14993E-04
   66.2800  0.14734E-04  0.14531E-04
   66.2900  0.13955E-04  0.14068E-04
   66.3000  0.13062E-04  0.13605E-04
   66.3100  0.12137E-04  0.13143E-04
   66.3200  0.11202E-04  0.12680E-04
   66.3300  0.10213E-04  0.12218E-04
   66.3400  0.91191E-05  0.11755E-04
   66.3500  0.79304E-05  0.11292E-04
   66.3600  0.67589E-05  0.10830E-04
   66.3700  0.58821E-05  0.10367E-04
   66.3800  0.57139E-05  0.99047E-05
   66.3900  0.63291E-05  0.94421E-05
   66.4000  0.72370E-05  0.89795E-05
   66.4100  0.79023E-05  0.85170E-05
   66.4200  0.80542E-05  0.80542E-05
   66.4300  0.77073E-05  0.88864E-05
   66.4400  0.71079E-05  0.97186E-05
   66.4500  0.66528E-05  0.10551E-04
   66.4600  0.67679E-05  0.11383E-04
   66.4700  0.76624E-05  0.12215E-04
   66.4800  0.92024E-05  0.13048E-04
   66.4900  0.11106E-04  0.13880E-04
   66.5000  0.13120E-04  0.14712E-04
   66.5100  0.15008E-04  0.15544E-04
   66.5200  0.16479E-04  0.16376E-04
   66.5300  0.17209E-04  0.17209E-04
   66.5400  0.16990E-04  0.17496E-04
   66.5500  0.15839E-04  0.17782E-04
   66.5600  0.13950E-04  0.18069E-04
   66.5700  0.11623E-04  0.18356E-04
   66.5800  0.93417E-05  0.18643E-04
   66.5900  0.79859E-05  0.18930E-04
   66.6000  0.84860E-05  0.19217E-04
   66.6100  0.10552E-04  0.19504E-04
   66.6200  0.13178E-04  0.19790E-04
   66.6300  0.15738E-04  0.20077E-04
   66.6400  0.17958E-04  0.20364E-04
   66.6500  0.19692E-04  0.20651E-04
   66.6600  0.20816E-04  0.20938E-04
   66.6700  0.21225E-04  0.21225E-04
   66.6800  0.20859E-04  0.21338E-04
   66.6900  0.19724E-04  0.21451E-04
   66.7000  0.17889E-04  0.21564E-04
   66.7100  0.15483E-04  0.21677E-04
   66.7200  0.12737E-04  0.21790E-04
   66.7300  0.10051E-04  0.21903E-04
   66.7400  0.80466E-05  0.22016E-04
   66.7500  0.75158E-05  0.22129E-04
   66.7600  0.87430E-05  0.22242E-04
   66.7700  0.11128E-04  0.22355E-04
   66.7800  0.13975E-04  0.22468E-04
   66.7900  0.16803E-04  0.22581E-04
   66.8000  0.19280E-04  0.22694E-04
   66.8100  0.21204E-04  0.22808E-04
   66.8200  0.22469E-04  0.22921E-04
   66.8300  0.23034E-04  0.23034E-04
   66.8400  0.22926E-04  0.23680E-04
   66.8500  0.22254E-04  0.24326E-04
   66.8600  0.21181E-04  0.24972E-04
   66.8700  0.19874E-04  0.25618E-04
   66.8800  0.18498E-04  0.26265E-04
   66.8900  0.17229E-04  0.26911E-04
   66.9000  0.16289E-04  0.27557E-04
   66.9100  0.15946E-04  0.28203E-04
   66.9200  0.16446E-04  0.28849E-04
   66.9300  0.17864E-04  0.29495E-04
   66.9400  0.20070E-04  0.30142E-04
   66.9500  0.22828E-04  0.30788E-04
   66.9600  0.25848E-04  0.31434E-04
   66.9700  0.28823E-04  0.32080E-04
   66.9800  0.31460E-04  0.32726E-04
   66.9900  0.33488E-04  0.33373E-04
   67.0000  0.34635E-04  0.34019E-04
   67.0100  0.34665E-04  0.34665E-04
   67.0200  0.33460E-04  0.33528E-04
   67.0300  0.31048E-04  0.32391E-04
   67.0400  0.27609E-04  0.31254E-04
   67.0500  0.23471E-04  0.30118E-04
   67.0600  0.19136E-04  0.28981E-04
   67.0700  0.15270E-04  0.27844E-04
   67.0800  0.12600E-04  0.26707E-04
   67.0900  0.11607E-04  0.25570E-04
   67.1000  0.12113E-04  0.24433E-04
   67.1100  0.13439E-04  0.23297E-04
   67.1200  0.14933E-04  0.22160E-04
   67.1300  0.16194E-04  0.21023E-04
   67.1400  0.17061E-04  0.19886E-04
   67.1500  0.17518E-04  0.18749E-04
   67.1600  0.17612E-04  0.17612E-04
   67.1700  0.17443E-04  0.17139E-04
   67.1800  0.17148E-04  0.16665E-04
   67.1900  0.16829E-04  0.16191E-04
   67.2000  0.16465E-04  0.15717E-04
   67.2100  0.15913E-04  0.15244E-04
   67.2200  0.15000E-04  0.14770E-04
   67.2300  0.13625E-04  0.14296E-04
   67.2400  0.11801E-04  0.13823E-04
   67.2500  0.96193E-05  0.13349E-04
   67.2600  0.72668E-05  0.12875E-04
   67.2700  0.51601E-05  0.12402E-04
   67.2800  0.41875E-05  0.11928E-04
   67.2900  0.48551E-05  0.11454E-04
   67.3000  0.61499E-05  0.10981E-04
   67.3100  0.72580E-05  0.10507E-04
   67.3200  0.79870E-05  0.10033E-04
   67.3300  0.84013E-05  0.95596E-05
   67.3400  0.86023E-05  0.90859E-05
   67.3500  0.86121E-05  0.86121E-05
   67.3600  0.83696E-05  0.89966E-05
   67.3700  0.78197E-05  0.93811E-05
   67.3800  0.70165E-05  0.97656E-05
   67.3900  0.61617E-05  0.10150E-04
   67.4000  0.55330E-05  0.10535E-04
   67.4100  0.53343E-05  0.10919E-04
   67.4200  0.55862E-05  0.11304E-04
   67.4300  0.61765E-05  0.11688E-04
   67.4400  0.69712E-05  0.12073E-04
   67.4500  0.78635E-05  0.12457E-04
   67.4600  0.87733E-05  0.12842E-04
   67.4700  0.96211E-05  0.13226E-04
   67.4800  0.10315E-04  0.13610E-04
   67.4900  0.10776E-04  0.13995E-04
   67.5000  0.10988E-04  0.14379E-04
   67.5100  0.11033E-04  0.14764E-04
   67.5200  0.11075E-04  0.15148E-04
   67.5300  0.11326E-04  0.15533E-04
   67.5400  0.11979E-04  0.15917E-04
   67.5500  0.13103E-04  0.16302E-04
   67.5600  0.14560E-04  0.16686E-04
   67.5700  0.16048E-04  0.17071E-04
   67.5800  0.17235E-04  0.17455E-04
   67.5900  0.17840E-04  0.17840E-04
   67.6000  0.17679E-04  0.19210E-04
   67.6100  0.16694E-04  0.20581E-04
   67.6200  0.14959E-04  0.21952E-04
   67.6300  0.12693E-04  0.23322E-04
   67.6400  0.10431E-04  0.24693E-04
   67.6500  0.93475E-05  0.26064E-04
   67.6600  0.10785E-04  0.27434E-04
   67.6700  0.14449E-04  0.28805E-04
   67.6800  0.19143E-04  0.30176E-04
   67.6900  0.24048E-04  0.31546E-04
   67.7000  0.28662E-04  0.32917E-04
   67.7100  0.32594E-04  0.34287E-04
   67.7200  0.35490E-04  0.35658E-04
   67.7300  0.37029E-04  0.37029E-04
   67.7400  0.36957E-04  0.37529E-04
   67.7500  0.35167E-04  0.38030E-04
   67.7600  0.31711E-04  0.38531E-04
   67.7700  0.26770E-04  0.39032E-04
   67.7800  0.20661E-04  0.39533E-04
   67.7900  0.14070E-04  0.40034E-04
   67.8000  0.93685E-05  0.40535E-04
   67.8100  0.11618E-04  0.41035E-04
   67.8200  0.18515E-04  0.41536E-04
   67.8300  0.25989E-04  0.42037E-04
   67.8400  0.32709E-04  0.42538E-04
   67.8500  0.38120E-04  0.43039E-04
   67.8600  0.41952E-04  0.43540E-04
   67.8700  0.44099E-04  0.44041E-04
   67.8800  0.44542E-04  0.44542E-04
   67.8900  0.43306E-04  0.43466E-04
   67.9000  0.40471E-04  0.42391E-04
   67.9100  0.36174E-04  0.41316E-04
   67.9200  0.30619E-04  0.40241E-04
   67.9300  0.24113E-04  0.39165E-04
   67.9400  0.17167E-04  0.38090E-04
   67.9500  0.10901E-04  0.37015E-04
   67.9600  0.84080E-05  0.35940E-04
   67.9700  0.11764E-04  0.34864E-04
   67.9800  0.17023E-04  0.33789E-04
   67.9900  0.21979E-04  0.32714E-04
   68.0000  0.25915E-04  0.31639E-04
   68.0100  0.28473E-04  0.30563E-04
   68.0200  0.29488E-04  0.29488E-04
   68.0300  0.29006E-04  0.29219E-04
   68.0400  0.27236E-04  0.28951E-04
   68.0500  0.24469E-04  0.28682E-04
   68.0600  0.21008E-04  0.28413E-04
   68.0700  0.17137E-04  0.28144E-04
   68.0800  0.13121E-04  0.27875E-04
   68.0900  0.92382E-05  0.27606E-04
   68.1000  0.60550E-05  0.27338E-04
   68.1100  0.52273E-05  0.27069E-04
   68.1200  0.75479E-05  0.26800E-04
   68.1300  0.11063E-04  0.26531E-04
   68.1400  0.14706E-04  0.26262E-04
   68.1500  0.18082E-04  0.25993E-04
   68.1600  0.20957E-04  0.25725E-04
   68.1700  0.23141E-04  0.25456E-04
   68.1800  0.24486E-04  0.25187E-04
   68.1900  0.24918E-04  0.24918E-04
   68.2000  0.24442E-04  0.25132E-04
   68.2100  0.23131E-04  0.25345E-04
   68.2200  0.21121E-04  0.25559E-04
   68.2300  0.18581E-04  0.25772E-04
   68.2400  0.15707E-04  0.25986E-04
   68.2500  0.12766E-04  0.26199E-04
   68.2600  0.10278E-04  0.26413E-04
   68.2700  0.92708E-05  0.26626E-04
   68.2800  0.10626E-04  0.26840E-04
   68.2900  0.13747E-04  0.27053E-04
   68.3000  0.17499E-04  0.27267E-04
   68.3100  0.21141E-04  0.27481E-04
   68.3200  0.24264E-04  0.27694E-04
   68.3300  0.26621E-04  0.27908E-04
   68.3400  0.28035E-04  0.28121E-04
   68.3500  0.28335E-04  0.28335E-04
   68.3600  0.27408E-04  0.27287E-04
   68.3700  0.25272E-04  0.26240E-04
   68.3800  0.22071E-04  0.25193E-04
   68.3900  0.18053E-04  0.24145E-04
   68.4000  0.13584E-04  0.23098E-04
   68.4100  0.92508E-05  0.22051E-04
   68.4200  0.62440E-05  0.21004E-04
   68.4300  0.63448E-05  0.19956E-04
   68.4400  0.86654E-05  0.18909E-04
   68.4500  0.11223E-04  0.17862E-04
   68.4600  0.13248E-04  0.16814E-04
   68.4700  0.14449E-04  0.15767E-04
   68.4800  0.14720E-04  0.14720E-04
   68.4900  0.14093E-04  0.15958E-04
   68.5000  0.12675E-04  0.17197E-04
   68.5100  0.10560E-04  0.18435E-04
   68.5200  0.78126E-05  0.19673E-04
   68.5300  0.45360E-05  0.20912E-04
   68.5400  0.15521E-05  0.22150E-04
   68.5500  0.42135E-05  0.23388E-04
   68.5600  0.86027E-05  0.24627E-04
   68.5700  0.13150E-04  0.25865E-04
   68.5800  0.17635E-04  0.27103E-04
   68.5900  0.21927E-04  0.28342E-04
   68.6000  0.25900E-04  0.29580E-04
   68.6100  0.29405E-04  0.30818E-04
   68.6200  0.32298E-04  0.32057E-04
   68.6300  0.34492E-04  0.33295E-04
   68.6400  0.35974E-04  0.34533E-04
   68.6500  0.36787E-04  0.35772E-04
   68.6600  0.37010E-04  0.37010E-04
   68.6700  0.36744E-04  0.36708E-04
   68.6800  0.36085E-04  0.36407E-04
   68.6900  0.35105E-04  0.36105E-04
   68.7000  0.33828E-04  0.35803E-04
   68.7100  0.32226E-04  0.35502E-04
   68.7200  0.30200E-04  0.35200E-04
   68.7300  0.27620E-04  0.34899E-04
   68.7400  0.24401E-04  0.34597E-04
   68.7500  0.20599E-04  0.34295E-04
   68.7600  0.16422E-04  0.33994E-04
   68.7700  0.12145E-04  0.33692E-04
   68.7800  0.80194E-05  0.33390E-04
   68.7900  0.44179E-05  0.33089E-04
   68.8000  0.29956E-05  0.32787E-04
   68.8100  0.51528E-05  0.32486E-04
   68.8200  0.81839E-05  0.32184E-04
   68.8300  0.11422E-04  0.31882E-04
   68.8400  0.14910E-04  0.31581E-04
   68.8500  0.18573E-04  0.31279E-04
   68.8600  0.22151E-04  0.30977E-04
   68.8700  0.25328E-04  0.30676E-04
   68.8800  0.27813E-04  0.30374E-04
   68.8900  0.29357E-04  0.30072E-04
   68.9000  0.29771E-04  0.29771E-04
   68.9100  0.28993E-04  0.27924E-04
   68.9200  0.27152E-04  0.26078E-04
   68.9300  0.24535E-04  0.24231E-04
   68.9400  0.21465E-04  0.22385E-04
   68.9500  0.18213E-04  0.20538E-04
   68.9600  0.15077E-04  0.18692E-04
   68.9700  0.12551E-04  0.16846E-04
   68.9800  0.11196E-04  0.14999E-04
   68.9900  0.11025E-04  0.13153E-04
   69.0000  0.11305E-04  0.11305E-04
   69.0100  0.11248E-04  0.11588E-04
   69.0200  0.10427E-04  0.11870E-04
   69.0300  0.87310E-05  0.12153E-04
   69.0400  0.62610E-05  0.12436E-04
   69.0500  0.32420E-05  0.12719E-04
   69.0600  0.49606E-06  0.13001E-04
   69.0700  0.34528E-05  0.13284E-04
   69.0800  0.64922E-05  0.13567E-04
   69.0900  0.91718E-05  0.13849E-04
   69.1000  0.11445E-04  0.14132E-04
   69.1100  0.13274E-04  0.14415E-04
   69.1200  0.14576E-04  0.14698E-04
   69.1300  0.15249E-04  0.14980E-04
   69.1400  0.15263E-04  0.15263E-04
   69.1500  0.14696E-04  0.15754E-04
   69.1600  0.13726E-04  0.16246E-04
   69.1700  0.12620E-04  0.16737E-04
   69.1800  0.11730E-04  0.17228E-04
   69.1900  0.11458E-04  0.17719E-04
   69.2000  0.12101E-04  0.18211E-04
   69.2100  0.13626E-04  0.18702E-04
   69.2200  0.15681E-04  0.19193E-04
   69.2300  0.17794E-04  0.19685E-04
   69.2400  0.19559E-04  0.20176E-04
   69.2500  0.20718E-04  0.20667E-04
   69.2600  0.21158E-04  0.21158E-04
   69.2700  0.20889E-04  0.21632E-04
   69.2800  0.20048E-04  0.22105E-04
   69.2900  0.18951E-04  0.22578E-04
   69.3000  0.18111E-04  0.23051E-04
   69.3100  0.18060E-04  0.23524E-04
   69.3200  0.18996E-04  0.23998E-04
   69.3300  0.20674E-04  0.24471E-04
   69.3400  0.22648E-04  0.24944E-04
   69.3500  0.24485E-04  0.25417E-04
   69.3600  0.25863E-04  0.25891E-04
   69.3700  0.26635E-04  0.26364E-04
   69.3800  0.26837E-04  0.26837E-04
   69.3900  0.26622E-04  0.28103E-04
   69.4000  0.26236E-04  0.29369E-04
   69.4100  0.26036E-04  0.30635E-04
   69.4200  0.26436E-04  0.31901E-04
   69.4300  0.27689E-04  0.33167E-04
   69.4400  0.29730E-04  0.34433E-04
   69.4500  0.32285E-04  0.35699E-04
   69.4600  0.35056E-04  0.36965E-04
   69.4700  0.37786E-04  0.38231E-04
   69.4800  0.40248E-04  0.39497E-04
   69.4900  0.42243E-04  0.40763E-04
   69.5000  0.43634E-04  0.42028E-04
   69.5100  0.44385E-04  0.43294E-04
   69.5200  0.44560E-04  0.44560E-04
   69.5300  0.44250E-04  0.43612E-04
   69.5400  0.43522E-04  0.42664E-04
   69.5500  0.42415E-04  0.41716E-04
   69.5600  0.40978E-04  0.40768E-04
   69.5700  0.39293E-04  0.39820E-04
   69.5800  0.37493E-04  0.38872E-04
   69.5900  0.35695E-04  0.37924E-04
   69.6000  0.33914E-04  0.36976E-04
   69.6100  0.32069E-04  0.36028E-04
   69.6200  0.30031E-04  0.35080E-04
   69.6300  0.27641E-04  0.34132E-04
   69.6400  0.24726E-04  0.33184E-04
   69.6500  0.21125E-04  0.32236E-04
   69.6600  0.16790E-04  0.31288E-04
   69.6700  0.11945E-04  0.30340E-04
   69.6800  0.72613E-05  0.29392E-04
   69.6900  0.47760E-05  0.28444E-04
   69.7000  0.68914E-05  0.27496E-04
   69.7100  0.10611E-04  0.26548E-04
   69.7200  0.14245E-04  0.25600E-04
   69.7300  0.17411E-04  0.24652E-04
   69.7400  0.19872E-04  0.23704E-04
   69.7500  0.21396E-04  0.22756E-04
   69.7600  0.21809E-04  0.21809E-04
   69.7700  0.21039E-04  0.22782E-04
   69.7800  0.19141E-04  0.23756E-04
   69.7900  0.16289E-04  0.24729E-04
   69.8000  0.12737E-04  0.25703E-04
   69.8100  0.87792E-05  0.26677E-04
   69.8200  0.49922E-05  0.27650E-04
   69.8300  0.40887E-05  0.28624E-04
   69.8400  0.75569E-05  0.29598E-04
   69.8500  0.11826E-04  0.30571E-04
   69.8600  0.15789E-04  0.31545E-04
   69.8700  0.19149E-04  0.32519E-04
   69.8800  0.21763E-04  0.33492E-04
   69.8900  0.23549E-04  0.34466E-04
   69.9000  0.24557E-04  0.35440E-04
   69.9100  0.25079E-04  0.36413E-04
   69.9200  0.25598E-04  0.37387E-04
   69.9300  0.26614E-04  0.38361E-04
   69.9400  0.28434E-04  0.39334E-04
   69.9500  0.31057E-04  0.40308E-04
   69.9600  0.34219E-04  0.41282E-04
   69.9700  0.37570E-04  0.42255E-04
   69.9800  0.40795E-04  0.43229E-04
   69.9900  0.43620E-04  0.44203E-04
   70.0000  0.45762E-04  0.45176E-04
   70.0100  0.46977E-04  0.46150E-04
   70.0200  0.47124E-04  0.47124E-04
   70.0300  0.46173E-04  0.46346E-04
   70.0400  0.44145E-04  0.45569E-04
   70.0500  0.41104E-04  0.44791E-04
   70.0600  0.37193E-04  0.44014E-04
   70.0700  0.32642E-04  0.43236E-04
   70.0800  0.27721E-04  0.42459E-04
   70.0900  0.22659E-04  0.41681E-04
   70.1000  0.17593E-04  0.40904E-04
   70.1100  0.12619E-04  0.40126E-04
   70.1200  0.79736E-05  0.39349E-04
   70.1300  0.47304E-05  0.38571E-04
   70.1400  0.57275E-05  0.37794E-04
   70.1500  0.93967E-05  0.37016E-04
   70.1600  0.13411E-04  0.36238E-04
   70.1700  0.17279E-04  0.35461E-04
   70.1800  0.20865E-04  0.34683E-04
   70.1900  0.24060E-04  0.33906E-04
   70.2000  0.26749E-04  0.33128E-04
   70.2100  0.28830E-04  0.32351E-04
   70.2200  0.30210E-04  0.31573E-04
   70.2300  0.30796E-04  0.30796E-04
   70.2400  0.30541E-04  0.30312E-04
   70.2500  0.29511E-04  0.29827E-04
   70.2600  0.27876E-04  0.29343E-04
   70.2700  0.25825E-04  0.28859E-04
   70.2800  0.23490E-04  0.28375E-04
   70.2900  0.20966E-04  0.27890E-04
   70.3000  0.18371E-04  0.27406E-04
   70.3100  0.15863E-04  0.26922E-04
   70.3200  0.13570E-04  0.26438E-04
   70.3300  0.11517E-04  0.25953E-04
   70.3400  0.96364E-05  0.25469E-04
   70.3500  0.78570E-05  0.24985E-04
   70.3600  0.61752E-05  0.24501E-04
   70.3700  0.46948E-05  0.24016E-04
   70.3800  0.37532E-05  0.23532E-04
   70.3900  0.38780E-05  0.23048E-04
   70.4000  0.49586E-05  0.22564E-04
   70.4100  0.64201E-05  0.22079E-04
   70.4200  0.80070E-05  0.21595E-04
   70.4300  0.96775E-05  0.21111E-04
   70.4400  0.11370E-04  0.20627E-04
   70.4500  0.12972E-04  0.20142E-04
   70.4600  0.14384E-04  0.19658E-04
   70.4700  0.15528E-04  0.19174E-04
   70.4800  0.16362E-04  0.18689E-04
   70.4900  0.16908E-04  0.18205E-04
   70.5000  0.17210E-04  0.17721E-04
   70.5100  0.17237E-04  0.17237E-04
