     FRE.     REAL.    IMAG.    AMP.
   13.1563 0.24543779E-07 -.52082753E-04 0.52082760E-04
   13.1719 0.26031626E-04 -.25998814E-04 0.36791083E-04
   13.1875 -.46979429E-08 0.17954905E-07 0.18559344E-07
   13.2031 -.25981943E-04 -.25966116E-04 0.36732825E-04
   13.2188 -.56950569E-08 -.51898547E-04 0.51898547E-04
   13.2344 0.25921847E-04 -.25927791E-04 0.36663230E-04
   13.2500 -.45346047E-08 -.63342660E-08 0.77900939E-08
   13.2656 -.25877329E-04 -.25892774E-04 0.36606991E-04
   13.2813 0.15319563E-07 -.51721228E-04 0.51721232E-04
   13.2969 0.25847841E-04 -.25823478E-04 0.36537145E-04
   13.3125 -.90004741E-08 0.15229695E-07 0.17690454E-07
   13.3281 -.25811112E-04 -.25796531E-04 0.36492114E-04
   13.3438 -.47338409E-08 -.51560110E-04 0.51560110E-04
   13.3594 0.25759875E-04 -.25760241E-04 0.36430221E-04
   13.3750 0.72488979E-08 0.17038068E-08 0.74464408E-08
   13.3906 -.25708479E-04 -.25706808E-04 0.36356098E-04
   13.4063 0.73089268E-09 -.51376868E-04 0.51376868E-04
   13.4219 0.25668793E-04 -.25665588E-04 0.36298887E-04
   13.4375 -.44555195E-08 0.26075089E-08 0.51624371E-08
   13.4531 -.25633693E-04 -.25631314E-04 0.36249836E-04
   13.4688 -.34421058E-09 -.51222447E-04 0.51222447E-04
   13.4844 0.25592828E-04 -.25591635E-04 0.36192880E-04
   13.5000 0.46789062E-08 0.14193293E-08 0.48894435E-08
   13.5156 -.25546897E-04 -.25544581E-04 0.36127130E-04
   13.5313 -.20592092E-08 -.51054405E-04 0.51054405E-04
   13.5469 0.25505145E-04 -.25509295E-04 0.36072655E-04
   13.5625 -.24911642E-08 -.39051868E-08 0.46321036E-08
   13.5781 -.25468511E-04 -.25474716E-04 0.36022302E-04
   13.5938 0.37108887E-08 -.50902643E-04 0.50902643E-04
   13.6094 0.25432133E-04 -.25429934E-04 0.35964913E-04
   13.6250 -.31718073E-08 -.13279596E-08 0.34385808E-08
   13.6406 -.25394223E-04 -.25399502E-04 0.35916590E-04
   13.6563 0.41535122E-08 -.50753402E-04 0.50753402E-04
   13.6719 0.25358169E-04 -.25354191E-04 0.35859055E-04
   13.6875 -.51346363E-08 -.17004408E-09 0.51374514E-08
   13.7031 -.25323327E-04 -.25327616E-04 0.35815625E-04
   13.7188 0.42320019E-08 -.50610626E-04 0.50610626E-04
   13.7344 0.25287525E-04 -.25283371E-04 0.35759025E-04
   13.7500 -.40625383E-08 -.35136219E-09 0.40777044E-08
   13.7656 -.25251300E-04 -.25257203E-04 0.35714904E-04
   13.7813 0.64382779E-08 -.50469291E-04 0.50469291E-04
   13.7969 0.25219048E-04 -.25210122E-04 0.35658810E-04
   13.8125 -.70865585E-08 0.37436116E-08 0.80146076E-08
   13.8281 -.25188980E-04 -.25188914E-04 0.35622550E-04
   13.8438 0.29794969E-08 -.50339360E-04 0.50339360E-04
   13.8594 0.25155308E-04 -.25149391E-04 0.35570796E-04
   13.8750 0.10963259E-08 0.32355294E-08 0.34162233E-08
   13.8906 -.25117499E-04 -.25116004E-04 0.35520450E-04
   13.9063 0.67278455E-09 -.50199997E-04 0.50199997E-04
   13.9219 0.25083207E-04 -.25081297E-04 0.35471661E-04
   13.9375 -.51097429E-08 -.38372850E-10 0.51098867E-08
   13.9531 -.25054966E-04 -.25058136E-04 0.35435314E-04
   13.9688 0.41335904E-08 -.50078557E-04 0.50078557E-04
   13.9844 0.25027304E-04 -.25019894E-04 0.35388712E-04
   14.0000 0.17820093E-08 0.44886197E-08 0.48294164E-08
   14.0156 -.24991596E-04 -.24986517E-04 0.35339861E-04
   14.0313 -.29707719E-08 -.49948329E-04 0.49948329E-04
   14.0469 0.24955247E-04 -.24961142E-04 0.35296216E-04
   14.0625 -.22117326E-08 -.59588277E-08 0.63560512E-08
   14.0781 -.24925406E-04 -.24935818E-04 0.35257210E-04
   14.0938 0.74978210E-08 -.49828996E-04 0.49828996E-04
   14.1094 0.24901827E-04 -.24894018E-04 0.35210978E-04
   14.1250 -.48873243E-08 0.26097655E-08 0.55404707E-08
   14.1406 -.24874756E-04 -.24874627E-04 0.35178127E-04
   14.1563 0.58053351E-09 -.49716687E-04 0.49716687E-04
   14.1719 0.24842053E-04 -.24843541E-04 0.35133020E-04
   14.1875 -.22342388E-08 -.44442987E-08 0.49742952E-08
   14.2031 -.24811019E-04 -.24821547E-04 0.35095523E-04
   14.2188 0.84155225E-08 -.49601218E-04 0.49601218E-04
   14.2344 0.24787691E-04 -.24779094E-04 0.35049012E-04
   14.2500 -.10097907E-07 0.13563091E-08 0.10188587E-07
   14.2656 -.24765830E-04 -.24771371E-04 0.35028090E-04
   14.2813 0.68027175E-08 -.49503065E-04 0.49503065E-04
   14.2969 0.24740270E-04 -.24731480E-04 0.34981811E-04
   14.3125 -.40229327E-08 0.26296834E-08 0.48061648E-08
   14.3281 -.24712008E-04 -.24715040E-04 0.34950201E-04
   14.3438 0.56546514E-08 -.49397055E-04 0.49397055E-04
   14.3594 0.24687270E-04 -.24678953E-04 0.34907192E-04
   14.3750 -.67490493E-08 0.29135541E-08 0.73510860E-08
   14.3906 -.24664783E-04 -.24667139E-04 0.34882938E-04
   14.4063 0.54400058E-08 -.49301725E-04 0.49301725E-04
   14.4219 0.24641331E-04 -.24632325E-04 0.34841738E-04
   14.4375 -.36995311E-08 0.39988159E-08 0.54476654E-08
   14.4531 -.24616436E-04 -.24616647E-04 0.34813049E-04
   14.4688 0.39412336E-08 -.49206126E-04 0.49206126E-04
   14.4844 0.24593930E-04 -.24586205E-04 0.34775607E-04
   14.5000 -.23048670E-08 0.43121049E-08 0.48894440E-08
   14.5156 -.24570585E-04 -.24567900E-04 0.34746157E-04
   14.5313 -.84835812E-10 -.49113529E-04 0.49113529E-04
   14.5469 0.24544308E-04 -.24545094E-04 0.34711447E-04
   14.5625 -.11380723E-08 -.30851011E-08 0.32883214E-08
   14.5781 -.24518482E-04 -.24527159E-04 0.34680506E-04
   14.5938 0.77192830E-08 -.49020815E-04 0.49020815E-04
   14.6094 0.24500519E-04 -.24491861E-04 0.34642846E-04
   14.6250 -.96111155E-08 0.19263808E-08 0.98022692E-08
   14.6406 -.24484723E-04 -.24488352E-04 0.34629193E-04
   14.6563 0.38808574E-08 -.48945218E-04 0.48945218E-04
   14.6719 0.24461409E-04 -.24459263E-04 0.34592140E-04
   14.6875 -.10911320E-08 -.46237019E-08 0.47507038E-08
   14.7031 -.24430456E-04 -.24445846E-04 0.34560766E-04
   14.7188 0.13046401E-07 -.48849037E-04 0.48849037E-04
   14.7344 0.24411402E-04 -.24399786E-04 0.34514724E-04
   14.7500 -.27265909E-07 -.29333884E-08 0.27423248E-07
   14.7656 -.24407727E-04 -.24431110E-04 0.34534278E-04
   14.7813 0.25475879E-07 -.48799411E-04 0.48799418E-04
   14.7969 0.24402223E-04 -.24366251E-04 0.34484528E-04
   14.8125 -.83911829E-08 0.16433834E-07 0.18452177E-07
   14.8281 -.24372488E-04 -.24369489E-04 0.34465782E-04
   14.8438 0.92025756E-08 -.48708374E-04 0.48708374E-04
   14.8594 0.24338195E-04 -.24324763E-04 0.34409910E-04
   14.8750 -.37307004E-07 -.53923843E-08 0.37694701E-07
   14.8906 -.24335306E-04 -.24381072E-04 0.34447698E-04
   14.9063 0.62639145E-07 -.48666250E-04 0.48666290E-04
   14.9219 0.24368874E-04 -.24249966E-04 0.34378816E-04
   14.9375 -.37161204E-07 0.85589555E-07 0.93308770E-07
   14.9531 -.24380708E-04 -.24289890E-04 0.34415370E-04
   14.9688 -.22803386E-07 -.48620881E-04 0.48620885E-04
   14.9844 0.24308691E-04 -.24276696E-04 0.34355064E-04
   15.0000 -.22933031E-07 0.61415108E-07 0.65557145E-07
   15.0156 -.24364070E-04 -.24254450E-04 0.34378572E-04
   15.0313 -.80879602E-07 -.48592072E-04 0.48592141E-04
   15.0469 0.24251724E-04 -.24340170E-04 0.34359713E-04
   15.0625 0.33540388E-07 -.35593832E-07 0.48906834E-07
   15.0781 -.24229081E-04 -.24245523E-04 0.34276723E-04
   15.0938 -.24931130E-08 -.48479356E-04 0.48479356E-04
   15.1094 0.24232771E-04 -.24239802E-04 0.34275286E-04
   15.1250 -.23189579E-08 0.32577260E-09 0.23417288E-08
   15.1406 -.24232762E-04 -.24223542E-04 0.34263783E-04
   15.1563 -.83862552E-08 -.48447884E-04 0.48447884E-04
   15.1719 0.24217685E-04 -.24225184E-04 0.34254281E-04
   15.1875 0.11396081E-07 0.25718796E-08 0.11682689E-07
   15.2031 -.24202638E-04 -.24189410E-04 0.34218348E-04
   15.2188 -.11266164E-07 -.48390408E-04 0.48390408E-04
   15.2344 0.24189687E-04 -.24200081E-04 0.34216733E-04
   15.2500 0.12232008E-07 0.13299513E-08 0.12304096E-07
   15.2656 -.24177170E-04 -.24162990E-04 0.34181656E-04
   15.2813 -.14538347E-07 -.48339771E-04 0.48339774E-04
   15.2969 0.24160267E-04 -.24178526E-04 0.34180692E-04
   15.3125 0.94555350E-08 -.65692234E-08 0.11513550E-07
   15.3281 -.24150000E-04 -.24148478E-04 0.34152181E-04
   15.3438 -.57700706E-08 -.48297079E-04 0.48297079E-04
   15.3594 0.24143454E-04 -.24151657E-04 0.34149802E-04
   15.3750 0.78033340E-08 -.69723854E-09 0.78344220E-08
   15.3906 -.24134844E-04 -.24125093E-04 0.34124929E-04
   15.4063 -.12378100E-07 -.48258538E-04 0.48258538E-04
   15.4219 0.24118017E-04 -.24138688E-04 0.34122648E-04
   15.4375 0.80939824E-08 -.12001366E-07 0.14475681E-07
   15.4531 -.24106213E-04 -.24115167E-04 0.34097666E-04
   15.4688 0.49881232E-09 -.48218513E-04 0.48218513E-04
   15.4844 0.24103179E-04 -.24107327E-04 0.34089975E-04
   15.5000 -.37795918E-08 -.31018290E-08 0.48894435E-08
   15.5156 -.24103620E-04 -.24104605E-04 0.34088363E-04
   15.5313 -.26983109E-08 -.48200582E-04 0.48200582E-04
   15.5469 0.24094898E-04 -.24101757E-04 0.34080182E-04
   15.5625 0.56853531E-08 -.47720503E-08 0.74226478E-08
   15.5781 -.24082172E-04 -.24086046E-04 0.34060075E-04
   15.5938 -.44599649E-09 -.48164849E-04 0.48164849E-04
   15.6094 0.24076273E-04 -.24080216E-04 0.34051780E-04
   15.6250 -.63691012E-08 -.41024935E-08 0.75760083E-08
   15.6406 -.24078918E-04 -.24084477E-04 0.34056662E-04
   15.6563 0.33602867E-08 -.48155274E-04 0.48155274E-04
   15.6719 0.24078005E-04 -.24073546E-04 0.34048287E-04
   15.6875 0.35944119E-08 0.36435601E-08 0.51181370E-08
   15.7031 -.24069685E-04 -.24063216E-04 0.34035100E-04
   15.7188 -.56493983E-08 -.48130983E-04 0.48130983E-04
   15.7344 0.24060131E-04 -.24067911E-04 0.34031666E-04
   15.7500 0.47824095E-09 -.42938098E-08 0.43203605E-08
   15.7656 -.24058412E-04 -.24061961E-04 0.34026241E-04
   15.7813 0.12026141E-08 -.48118036E-04 0.48118036E-04
   15.7969 0.24059265E-04 -.24057634E-04 0.34023786E-04
   15.8125 0.22307280E-08 0.24405453E-08 0.33064194E-08
   15.8281 -.24056430E-04 -.24050163E-04 0.34016499E-04
   15.8438 -.61716818E-08 -.48106758E-04 0.48106758E-04
   15.8594 0.24049517E-04 -.24058503E-04 0.34017507E-04
   15.8750 0.44850315E-08 -.46342423E-08 0.64491634E-08
   15.8906 -.24045363E-04 -.24047687E-04 0.34006924E-04
   15.9063 -.17926758E-08 -.48094738E-04 0.48094738E-04
   15.9219 0.24044568E-04 -.24050307E-04 0.34008212E-04
   15.9375 0.82505053E-09 -.37296939E-08 0.38198591E-08
   15.9531 -.24044839E-04 -.24047313E-04 0.34006287E-04
   15.9688 -.20093744E-08 -.48092435E-04 0.48092435E-04
