     FRE.     REAL.    IMAG.    AMP.
   41.0382 0.32158647E-03 -.51969674E-03 0.61114854E-03
   41.1359 0.27790482E-03 -.55288384E-03 0.61879854E-03
   41.2336 0.21911928E-03 -.57077972E-03 0.61139412E-03
   41.3313 0.16512899E-03 -.59423939E-03 0.61675604E-03
   41.4290 0.13063708E-03 -.60251169E-03 0.61651145E-03
   41.5267 0.71725830E-04 -.59036980E-03 0.59471093E-03
   41.6244 -.13591619E-04 -.60207740E-03 0.60223078E-03
   41.7221 -.57472495E-04 -.56836178E-03 0.57126017E-03
   41.8198 -.11332225E-03 -.55597175E-03 0.56740333E-03
   41.9176 -.11526986E-03 -.55796694E-03 0.56974927E-03
   42.0153 -.19052299E-03 -.49276266E-03 0.52831246E-03
   42.1130 -.22515029E-03 -.49291924E-03 0.54190593E-03
   42.2107 -.23662187E-03 -.43339210E-03 0.49377995E-03
   42.3084 -.27178263E-03 -.36442603E-03 0.45461208E-03
   42.4061 -.27698369E-03 -.35430191E-03 0.44972193E-03
   42.5038 -.30476408E-03 -.29196139E-03 0.42204573E-03
   42.6015 -.26820195E-03 -.23053640E-03 0.35366556E-03
   42.6992 -.29171043E-03 -.20240422E-03 0.35505273E-03
   42.7969 -.28705763E-03 -.13784679E-03 0.31843965E-03
   42.8947 -.24779222E-03 -.92097966E-04 0.26435396E-03
   42.9924 -.21896380E-03 -.31503816E-04 0.22121854E-03
   43.0901 -.21897120E-03 0.23472434E-06 0.21897133E-03
   43.1878 -.17248440E-03 0.37207148E-04 0.17645181E-03
   43.2855 -.12486718E-03 0.53097076E-04 0.13568754E-03
   43.3832 -.64273758E-04 0.11637295E-03 0.13294278E-03
   43.4809 -.39071234E-04 0.11699150E-03 0.12334331E-03
   43.5786 0.36922407E-04 0.10772951E-03 0.11388113E-03
   43.6763 0.75253047E-04 0.10298675E-03 0.12755113E-03
   43.7740 0.12184813E-03 0.11712232E-03 0.16901066E-03
   43.8718 0.16528633E-03 0.11539149E-03 0.20158067E-03
   43.9695 0.21158117E-03 0.45686043E-04 0.21645740E-03
   44.0672 0.26375827E-03 0.52928044E-04 0.26901637E-03
   44.1649 0.29559142E-03 0.40770381E-04 0.29838987E-03
   44.2626 0.34090548E-03 -.11724221E-04 0.34110702E-03
   44.3603 0.33474964E-03 -.48500387E-04 0.33824489E-03
   44.4580 0.38206912E-03 -.12917249E-03 0.40331419E-03
   44.5557 0.35707699E-03 -.14507431E-03 0.38542255E-03
   44.6534 0.40811495E-03 -.18730974E-03 0.44904649E-03
   44.7511 0.42617929E-03 -.24672318E-03 0.49244403E-03
   44.8489 0.39050105E-03 -.28953803E-03 0.48613100E-03
   44.9466 0.36744517E-03 -.36161661E-03 0.51554100E-03
   45.0443 0.34448857E-03 -.41019890E-03 0.53566362E-03
   45.1420 0.32417223E-03 -.44292168E-03 0.54887816E-03
   45.2397 0.27145911E-03 -.49343280E-03 0.56317489E-03
   45.3374 0.23202084E-03 -.51603082E-03 0.56579278E-03
   45.4351 0.20339307E-03 -.54575555E-03 0.58242411E-03
   45.5328 0.16306863E-03 -.56656671E-03 0.58956700E-03
   45.6305 0.10931102E-03 -.57942118E-03 0.58964209E-03
   45.7282 0.47794816E-04 -.58913801E-03 0.59107353E-03
   45.8260 0.27307542E-05 -.58805523E-03 0.58806158E-03
   45.9237 -.46882356E-04 -.58399502E-03 0.58587384E-03
   46.0214 -.95005053E-04 -.56482397E-03 0.57275832E-03
   46.1191 -.14358039E-03 -.54443715E-03 0.56305161E-03
   46.2168 -.18802320E-03 -.51790004E-03 0.55097474E-03
   46.3145 -.22433886E-03 -.48502616E-03 0.53439528E-03
   46.4122 -.25776515E-03 -.44512705E-03 0.51437435E-03
   46.5099 -.28488223E-03 -.40209605E-03 0.49278711E-03
   46.6076 -.30564971E-03 -.35565667E-03 0.46894926E-03
   46.7053 -.31963858E-03 -.30646106E-03 0.44281734E-03
   46.8031 -.32651500E-03 -.25662989E-03 0.41529621E-03
   46.9008 -.32610612E-03 -.20596267E-03 0.38570174E-03
   46.9985 -.31811258E-03 -.15609953E-03 0.35434825E-03
   47.0962 -.30328677E-03 -.10825097E-03 0.32202661E-03
   47.1939 -.28198026E-03 -.62844323E-04 0.28889839E-03
   47.2916 -.25392865E-03 -.20971363E-04 0.25479318E-03
   47.3893 -.22063951E-03 0.16062655E-04 0.22122342E-03
   47.4870 -.18186975E-03 0.47904883E-04 0.18807309E-03
   47.5847 -.13910023E-03 0.73884257E-04 0.15750478E-03
   47.6824 -.93249851E-04 0.92978997E-04 0.13168382E-03
   47.7802 -.45062581E-04 0.10565512E-03 0.11486357E-03
   47.8779 0.43305799E-05 0.11070842E-03 0.11079309E-03
   47.9756 0.53977947E-04 0.10852391E-03 0.12120668E-03
   48.0733 0.10283103E-03 0.99479032E-04 0.14307445E-03
   48.1710 0.14971120E-03 0.83104009E-04 0.17123001E-03
   48.2687 0.19403450E-03 0.60221621E-04 0.20316502E-03
   48.3664 0.23444157E-03 0.30971201E-04 0.23647846E-03
   48.4641 0.27015156E-03 -.37083707E-05 0.27017700E-03
   48.5618 0.30057618E-03 -.43506076E-04 0.30370845E-03
   48.6595 0.32505527E-03 -.87010492E-04 0.33649927E-03
   48.7573 0.34258480E-03 -.13393156E-03 0.36783420E-03
   48.8550 0.35352577E-03 -.18310820E-03 0.39813199E-03
   48.9527 0.35730866E-03 -.23308383E-03 0.42661172E-03
   49.0504 0.35369795E-03 -.28352157E-03 0.45330642E-03
   49.1481 0.34289013E-03 -.33268155E-03 0.47775585E-03
   49.2458 0.32499962E-03 -.38012688E-03 0.50012115E-03
   49.3435 0.30071204E-03 -.42458941E-03 0.52029215E-03
   49.4412 0.27012805E-03 -.46509458E-03 0.53784956E-03
   49.5389 0.23407738E-03 -.50106941E-03 0.55304862E-03
   49.6366 0.19330878E-03 -.53147780E-03 0.56554127E-03
   49.7344 0.14863229E-03 -.55584405E-03 0.57537307E-03
   49.8321 0.10075176E-03 -.57332742E-03 0.58211276E-03
