     FRE.     REAL.    IMAG.    AMP.
   40.9756 -.51920022E-04 0.31522964E-03 0.31947679E-03
   41.0732 0.39581987E-02 -.26555327E-02 0.47664652E-02
   41.1707 0.29375548E-02 -.10011893E-02 0.31034832E-02
   41.2683 -.24279354E-03 -.86618826E-03 0.89957257E-03
   41.3659 0.31285334E-04 -.23911707E-02 0.23913754E-02
   41.4634 -.15553465E-02 -.20185860E-02 0.25482920E-02
   41.5610 0.21023786E-03 0.60258154E-03 0.63820410E-03
   41.6585 0.43671117E-02 -.86205779E-03 0.44513829E-02
   41.7561 -.32114922E-02 0.10190889E-02 0.33693062E-02
   41.8537 0.11525202E-02 0.72125223E-03 0.13595984E-02
   41.9512 -.11719080E-02 -.15429893E-02 0.19375718E-02
   42.0488 -.75974094E-04 -.27932138E-02 0.27942469E-02
   42.1463 0.20755567E-02 0.23758388E-02 0.31547656E-02
   42.2439 0.79696719E-03 -.18747013E-03 0.81871956E-03
   42.3415 0.42408821E-04 0.44322209E-03 0.44524638E-03
   42.4390 0.43147165E-03 -.15144446E-02 0.15747095E-02
   42.5366 -.17033665E-02 0.12349834E-02 0.21039585E-02
   42.6341 0.57288457E-03 0.11910703E-02 0.13216827E-02
   42.7317 -.15186111E-02 0.11435517E-02 0.19010234E-02
   42.8293 -.67412482E-04 -.77057449E-03 0.77351759E-03
   42.9268 -.20976881E-02 0.24360404E-03 0.21117856E-02
   43.0244 -.14517199E-02 0.22773664E-03 0.14694743E-02
   43.1219 -.77020406E-04 -.83075080E-03 0.83431351E-03
   43.2195 -.12954277E-02 -.97279466E-03 0.16200192E-02
   43.3171 0.53758663E-03 -.23399610E-02 0.24009200E-02
   43.4146 0.12247486E-02 -.41449213E-03 0.12929860E-02
   43.5122 0.15205364E-02 -.32343215E-03 0.15545543E-02
   43.6098 0.24826374E-03 -.38007212E-04 0.25115619E-03
   43.7073 0.14067345E-02 0.55085344E-03 0.15107420E-02
   43.8049 -.24255186E-03 -.16348459E-02 0.16527409E-02
   43.9024 0.22855792E-03 -.18153558E-03 0.29187993E-03
   44.0000 0.10957346E-03 -.10951899E-02 0.11006577E-02
   44.0976 -.18354313E-03 -.19122152E-03 0.26505423E-03
   44.1951 0.26783056E-03 0.71224250E-03 0.76093536E-03
   44.2927 -.32149133E-03 0.35339326E-03 0.47774834E-03
   44.3902 -.63124532E-03 0.48009853E-03 0.79307327E-03
   44.4878 -.40352406E-03 0.83553803E-03 0.92787686E-03
   44.5854 -.76647114E-03 -.13492558E-02 0.15517633E-02
   44.6829 0.35137733E-03 -.13995604E-03 0.37822442E-03
   44.7805 0.30533288E-03 -.83786290E-03 0.89176366E-03
   44.8780 -.16785749E-03 0.55644376E-03 0.58121065E-03
   44.9756 -.56584086E-03 -.61253936E-03 0.83389471E-03
   45.0732 -.94984932E-03 0.43252853E-03 0.10436928E-02
   45.1707 -.11224613E-03 0.16843625E-03 0.20241039E-03
   45.2683 0.56378503E-04 0.35033012E-04 0.66376560E-04
   45.3659 -.11062752E-03 0.55042218E-03 0.56142942E-03
   45.4634 0.28012550E-03 0.22413697E-03 0.35875852E-03
   45.5610 0.48942061E-03 -.32206785E-03 0.58588415E-03
   45.6585 0.61096670E-03 0.25733974E-03 0.66295103E-03
   45.7561 0.32027083E-03 0.40994375E-03 0.52021851E-03
   45.8537 -.43726272E-04 0.14264209E-03 0.14919367E-03
   45.9512 -.13337807E-03 0.74318436E-04 0.15268575E-03
   46.0488 -.62341127E-03 0.80392492E-04 0.62857341E-03
   46.1463 0.29062649E-03 0.53828664E-03 0.61173219E-03
   46.2439 -.27605423E-03 0.30367915E-03 0.41039853E-03
   46.3415 -.23806718E-03 -.11268792E-04 0.23833373E-03
   46.4390 0.31232989E-06 0.20507592E-03 0.20507615E-03
   46.5366 0.71951763E-04 0.16797781E-03 0.18273915E-03
   46.6341 0.48932747E-04 0.37234274E-03 0.37554430E-03
   46.7317 0.16219974E-03 0.35836099E-03 0.39335908E-03
   46.8293 -.39333820E-04 0.37909919E-03 0.38113428E-03
   46.9268 0.93609000E-04 0.32768660E-03 0.34079488E-03
   47.0244 0.19235664E-04 0.15387872E-03 0.15507634E-03
   47.1219 0.19743080E-03 0.26226108E-03 0.32826787E-03
   47.2195 0.14440711E-03 0.12371724E-03 0.19015616E-03
   47.3171 0.48872284E-04 0.10384910E-03 0.11477428E-03
   47.4146 0.19886438E-03 0.15340556E-03 0.25115794E-03
   47.5122 0.10873558E-03 0.12767591E-03 0.16770379E-03
   47.6098 0.21008313E-03 0.14001472E-03 0.25246592E-03
   47.7073 0.17576198E-03 0.12690520E-03 0.21678838E-03
   47.8049 0.21638982E-03 0.13903006E-03 0.25720402E-03
   47.9024 0.22675064E-03 0.14042924E-03 0.26671376E-03
   48.0000 0.21631730E-03 0.86936801E-04 0.23313340E-03
   48.0976 0.21834376E-03 0.62239844E-04 0.22704140E-03
   48.1951 0.22387969E-03 0.17843926E-04 0.22458968E-03
   48.2927 0.21569597E-03 0.59942058E-05 0.21577925E-03
   48.3902 0.22189968E-03 -.32246066E-06 0.22189991E-03
   48.4878 0.22696474E-03 -.26904518E-04 0.22855381E-03
   48.5854 0.21778015E-03 -.38522543E-04 0.22116098E-03
   48.6829 0.20411331E-03 -.67933368E-04 0.21512133E-03
   48.7805 0.19792296E-03 -.87178232E-04 0.21627192E-03
   48.8780 0.19191197E-03 -.10764002E-03 0.22003768E-03
   48.9756 0.17248260E-03 -.12092539E-03 0.21064946E-03
   49.0732 0.16445166E-03 -.13583316E-03 0.21329556E-03
   49.1707 0.14844230E-03 -.15184321E-03 0.21234754E-03
   49.2683 0.13665050E-03 -.16323099E-03 0.21287957E-03
   49.3659 0.11790066E-03 -.17416598E-03 0.21031965E-03
   49.4634 0.98830533E-04 -.18669206E-03 0.21123778E-03
   49.5610 0.81118269E-04 -.19497423E-03 0.21117557E-03
   49.6585 0.60332259E-04 -.20062352E-03 0.20949887E-03
   49.7561 0.40806441E-04 -.20489706E-03 0.20892097E-03
